"PlummWeather"
"11/1/22 12:00 AM : 1 Month"
"","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway"
"11/1/22 9:50 AM","1017.3","73","47","51","72","8.8","61","61","61","99","61","61","0","","0.0","0","","61","63","63","64","0.00","0.00","73","0.52","79","0.00","0","0.0","0","0.012","0.000"
"11/1/22 9:55 AM","1017.2","73","47","51","72","8.8","62","62","61","99","61","61","0","","0.0","0","","62","63","63","64","0.00","0.00","82","0.59","107","0.00","0","0.0","1","0.012","0.000"
"11/1/22 10:00 AM","1017.2","73","47","51","72","8.8","62","62","62","99","61","61","0","","0.0","0","","62","63","63","65","0.00","0.00","102","0.73","109","0.00","1","0.0","1","0.012","0.000"
"11/1/22 10:05 AM","1017.2","73","47","51","72","8.8","62","62","62","99","61","62","0","","0.0","0","","62","63","63","65","0.00","0.00","91","0.65","98","0.00","1","0.0","1","0.011","0.000"
"11/1/22 10:10 AM","1017.3","73","47","51","72","8.8","62","62","62","99","62","62","0","","0.0","0","","62","63","63","64","0.00","0.00","80","0.57","98","0.00","0","0.0","1","0.011","0.000"
"11/1/22 10:15 AM","1017.2","73","47","51","72","8.8","62","62","62","99","62","62","0","","0.0","0","","62","63","63","65","0.00","0.00","91","0.65","114","0.00","1","0.0","1","0.011","0.000"
"11/1/22 10:20 AM","1017.1","73","47","52","72","8.8","62","62","62","99","62","62","0","","0.0","0","","62","63","63","66","0.00","0.00","128","0.92","132","0.00","1","0.0","1","0.011","0.000"
"11/1/22 10:25 AM","1017.2","73","47","52","72","8.8","62","62","62","99","62","62","0","","0.0","1","SW","62","63","63","66","0.00","0.00","135","0.97","144","0.00","1","0.0","1","0.011","0.000"
"11/1/22 10:30 AM","1017.2","73","47","52","72","8.8","62","62","62","99","62","62","0","","0.0","0","","62","63","63","67","0.00","0.00","136","0.98","146","0.00","1","0.0","1","0.010","0.000"
"11/1/22 10:35 AM","1017.1","73","47","52","72","8.8","62","62","62","99","62","62","0","","0.0","0","","62","64","64","68","0.00","0.00","164","1.18","179","0.00","1","0.0","1","0.010","0.000"
"11/1/22 10:40 AM","1017.2","73","47","52","72","8.8","62","62","62","99","62","62","0","","0.0","0","","62","64","64","66","0.00","0.00","126","0.90","146","0.00","1","0.0","1","0.009","0.000"
"11/1/22 10:45 AM","1017.3","73","47","52","72","8.8","62","62","62","99","62","62","0","","0.0","0","","62","64","64","66","0.00","0.00","123","0.88","155","0.00","1","0.0","1","0.009","0.000"
"11/1/22 10:50 AM","1017.2","73","47","52","73","8.8","62","62","62","99","62","62","0","","0.0","0","","62","64","64","66","0.00","0.00","111","0.80","118","0.00","1","0.0","1","0.009","0.000"
"11/1/22 10:55 AM","1017.1","73","47","52","72","8.8","62","62","62","99","62","62","0","","0.0","0","","62","64","64","65","0.00","0.00","92","0.66","116","0.00","1","0.0","1","0.009","0.000"
"11/1/22 11:00 AM","1017.2","73","47","52","73","8.8","63","63","62","99","62","62","0","","0.0","0","","63","64","64","66","0.00","0.00","93","0.67","120","0.00","1","0.0","1","0.008","0.000"
"11/1/22 11:05 AM","1017.2","73","47","52","73","8.8","63","63","63","99","62","62","0","","0.0","1","SW","63","64","64","65","0.00","0.00","81","0.58","98","0.00","1","0.0","1","0.008","0.000"
"11/1/22 11:10 AM","1017.3","73","47","52","73","8.8","63","63","63","99","62","63","0","","0.0","0","","63","64","64","64","0.00","0.00","57","0.41","63","0.00","0","0.0","0","0.008","0.000"
"11/1/22 11:15 AM","1017.2","73","47","52","73","8.8","63","63","63","99","62","63","0","","0.0","0","","63","64","64","65","0.00","0.00","69","0.49","76","0.00","0","0.0","0","0.008","0.000"
"11/1/22 11:20 AM","1017.2","73","47","52","73","8.8","63","63","63","99","62","63","0","","0.0","0","","63","64","64","65","0.00","0.00","74","0.53","77","0.00","0","0.0","1","0.008","0.000"
"11/1/22 11:25 AM","1017.3","73","47","52","73","8.8","63","63","63","99","62","62","0","","0.0","4","WSW","63","64","64","64","0.00","0.00","40","0.29","53","0.00","0","0.0","0","0.008","0.000"
"11/1/22 11:30 AM","1017.2","73","47","52","73","8.8","63","63","62","99","62","62","0","","0.0","0","","63","64","64","64","0.00","0.00","41","0.29","51","0.00","0","0.0","0","0.008","0.000"
"11/1/22 11:35 AM","1017.1","73","47","52","73","8.8","63","63","62","99","62","62","0","","0.0","1","W","63","64","64","65","0.00","0.00","68","0.49","74","0.00","0","0.0","0","0.008","0.000"
"11/1/22 11:40 AM","1017.1","73","47","52","73","8.8","63","63","62","99","62","62","0","","0.0","2","W","63","64","64","65","0.00","0.00","74","0.53","95","0.00","1","0.0","1","0.008","0.000"
"11/1/22 11:45 AM","1017.0","73","47","52","73","8.8","63","63","62","99","62","62","0","","0.0","2","W","63","64","64","66","0.00","0.00","128","0.92","160","0.00","1","0.0","2","0.008","0.000"
"11/1/22 11:50 AM","1017.0","73","47","52","73","8.8","63","63","62","99","62","63","0","","0.0","1","W","63","64","64","68","0.00","0.00","165","1.18","178","0.00","1","0.1","2","0.008","0.000"
"11/1/22 11:55 AM","1016.9","74","47","52","73","8.8","63","63","63","99","63","63","0","","0.0","1","W","63","64","64","66","0.00","0.00","114","0.82","125","0.00","1","0.0","1","0.008","0.000"
"11/1/22 12:00 PM","1016.9","74","47","52","73","8.8","63","63","63","99","63","63","0","","0.0","0","","63","64","64","66","0.00","0.00","119","0.85","128","0.00","1","0.0","1","0.007","0.000"
"11/1/22 12:05 PM","1016.7","74","47","52","73","8.8","63","63","63","99","63","63","0","","0.0","0","","63","64","64","67","0.00","0.00","144","1.03","155","0.00","1","0.0","1","0.007","0.000"
"11/1/22 12:10 PM","1016.5","74","47","52","73","8.8","63","63","63","99","63","63","0","","0.0","0","","63","65","65","68","0.00","0.00","175","1.25","190","0.00","1","0.0","2","0.007","0.000"
"11/1/22 12:15 PM","1016.3","74","47","52","73","8.8","63","63","63","99","63","63","0","","0.0","3","W","63","65","65","68","0.00","0.00","167","1.20","174","0.00","2","0.1","2","0.006","0.000"
"11/1/22 12:20 PM","1016.3","74","47","52","73","8.8","63","63","63","99","63","63","0","","0.0","3","W","63","65","65","68","0.00","0.00","157","1.13","171","0.00","2","0.1","2","0.006","0.000"
"11/1/22 12:25 PM","1016.5","73","47","52","73","8.8","63","64","63","99","63","63","0","","0.0","4","WNW","63","65","65","68","0.00","0.00","153","1.10","163","0.00","2","0.1","2","0.006","0.000"
"11/1/22 12:30 PM","1016.4","73","47","52","73","8.8","63","63","63","99","63","63","0","","0.0","3","WNW","63","65","65","68","0.00","0.00","164","1.18","185","0.00","2","0.1","2","0.006","0.000"
"11/1/22 12:35 PM","1016.2","73","47","52","73","8.8","63","63","63","99","63","63","0","","0.0","0","","63","65","65","69","0.00","0.00","188","1.35","202","0.00","2","0.1","2","0.006","0.000"
"11/1/22 12:40 PM","1016.0","73","47","52","73","8.8","64","64","63","99","63","63","0","","0.0","0","","64","65","65","69","0.00","0.00","194","1.39","206","0.00","1","0.1","2","0.005","0.000"
"11/1/22 12:45 PM","1015.8","73","47","52","73","8.8","64","64","64","99","63","63","1","WNW","0.1","3","WNW","64","65","65","69","0.00","0.00","178","1.28","197","0.00","2","0.1","2","0.005","0.000"
"11/1/22 12:50 PM","1015.7","73","47","52","73","8.8","64","64","64","99","64","64","0","","0.0","1","WNW","64","66","66","68","0.00","0.00","128","0.92","135","0.00","2","0.1","2","0.004","0.000"
"11/1/22 12:55 PM","1015.7","73","47","52","73","8.8","64","64","64","99","64","64","0","","0.0","3","WNW","64","66","66","68","0.00","0.00","131","0.94","149","0.00","2","0.1","2","0.004","0.000"
"11/1/22 1:00 PM","1016.0","73","47","52","73","8.8","64","64","64","98","63","64","1","NW","0.1","6","NW","64","66","66","69","0.00","0.00","189","1.36","209","0.00","2","0.1","2","0.003","0.000"
"11/1/22 1:05 PM","1015.8","73","47","52","73","8.8","64","64","64","99","64","64","0","","0.0","2","NW","64","66","66","69","0.00","0.00","169","1.21","186","0.00","1","0.0","1","0.003","0.000"
"11/1/22 1:10 PM","1015.9","73","47","52","73","8.8","64","64","64","98","64","64","0","","0.0","2","NW","64","66","66","68","0.00","0.00","140","1.00","181","0.00","1","0.0","1","0.003","0.000"
"11/1/22 1:15 PM","1015.9","73","47","52","73","8.8","64","64","64","98","64","64","0","","0.0","3","NNW","64","66","66","67","0.00","0.00","85","0.61","95","0.00","1","0.0","1","0.002","0.000"
"11/1/22 1:20 PM","1015.9","73","47","52","73","8.8","64","64","64","98","64","64","1","NNW","0.1","6","W","64","66","66","66","0.00","0.00","55","0.39","69","0.00","0","0.0","1","0.002","0.000"
"11/1/22 1:25 PM","1015.9","73","47","52","72","8.8","64","64","64","98","64","64","1","NW","0.1","6","NW","64","66","66","66","0.00","0.00","70","0.50","93","0.00","0","0.0","1","0.003","0.000"
"11/1/22 1:30 PM","1015.9","73","47","52","72","8.8","64","64","64","97","63","64","0","","0.0","1","NW","64","66","66","67","0.00","0.00","90","0.65","127","0.00","1","0.0","1","0.002","0.000"
"11/1/22 1:35 PM","1015.6","73","47","52","72","8.8","64","64","64","97","63","64","0","","0.0","1","NW","64","66","66","71","0.00","0.00","224","1.61","246","0.00","2","0.1","2","0.002","0.000"
"11/1/22 1:40 PM","1015.6","73","47","52","72","8.8","64","64","64","97","64","64","0","","0.0","4","NW","64","66","66","70","0.00","0.00","181","1.30","241","0.00","1","0.0","2","0.002","0.000"
"11/1/22 1:45 PM","1015.7","73","47","52","72","8.8","65","65","64","97","64","64","0","","0.0","4","NW","65","66","66","70","0.00","0.00","170","1.22","251","0.00","1","0.0","2","0.001","0.000"
"11/1/22 1:50 PM","1015.5","73","47","52","72","8.8","65","65","65","96","64","64","1","NNW","0.1","4","NW","65","67","67","69","0.00","0.00","152","1.09","179","0.00","1","0.0","1","0.000","0.000"
"11/1/22 1:55 PM","1015.5","73","47","52","72","8.8","65","65","65","96","64","64","1","NNW","0.1","3","NNW","65","67","67","68","0.00","0.00","96","0.69","104","0.00","1","0.0","1","0.000","0.000"
"11/1/22 2:00 PM","1015.5","73","47","52","72","8.8","65","65","65","95","64","64","1","N","0.1","5","N","65","67","67","69","0.00","0.00","125","0.90","156","0.00","1","0.0","1","0.000","0.001"
"11/1/22 2:05 PM","1015.5","73","47","52","72","8.8","65","65","65","94","64","64","1","NW","0.1","8","NW","65","67","67","71","0.00","0.00","184","1.32","197","0.00","1","0.0","1","0.000","0.001"
"11/1/22 2:10 PM","1015.5","73","47","52","72","8.8","66","66","65","94","64","64","1","NW","0.1","4","NW","66","67","67","71","0.00","0.00","182","1.30","229","0.00","1","0.0","1","0.000","0.002"
"11/1/22 2:15 PM","1015.4","73","47","52","72","8.8","66","66","66","93","64","64","1","W","0.1","3","W","66","67","67","70","0.00","0.00","164","1.18","176","0.00","1","0.0","1","0.000","0.002"
"11/1/22 2:20 PM","1015.3","73","47","52","72","8.8","66","66","66","93","64","64","1","N","0.1","6","N","66","67","67","73","0.00","0.00","244","1.75","454","0.00","1","0.1","2","0.000","0.003"
"11/1/22 2:25 PM","1015.4","73","47","52","72","8.8","66","66","66","91","63","64","1","NNE","0.1","8","NNW","66","68","68","76","0.00","0.00","366","2.62","459","0.00","2","0.1","2","0.000","0.004"
"11/1/22 2:30 PM","1015.3","73","47","52","72","8.8","66","66","66","90","63","64","1","NW","0.1","5","NW","66","68","68","73","0.00","0.00","223","1.60","413","0.00","1","0.0","1","0.000","0.005"
"11/1/22 2:35 PM","1015.4","73","47","52","72","8.8","67","67","67","89","64","65","1","N","0.1","5","NNW","67","68","68","71","0.00","0.00","121","0.87","134","0.00","1","0.0","1","0.000","0.007"
"11/1/22 2:40 PM","1015.2","73","47","52","72","8.8","67","67","67","87","63","64","1","NNW","0.1","4","NNW","67","68","68","70","0.00","0.00","101","0.72","107","0.00","1","0.0","1","0.000","0.007"
"11/1/22 2:45 PM","1015.3","73","47","51","72","8.8","67","67","67","86","63","64","2","N","0.2","8","N","67","68","68","70","0.00","0.00","101","0.72","107","0.00","1","0.0","1","0.000","0.007"
"11/1/22 2:50 PM","1015.4","73","47","52","72","8.8","67","67","67","86","63","64","1","N","0.1","6","N","67","69","69","71","0.00","0.00","132","0.95","148","0.00","1","0.0","1","0.000","0.008"
"11/1/22 2:55 PM","1015.3","73","47","52","72","8.8","67","67","67","86","63","64","1","NNE","0.1","5","ENE","67","69","69","72","0.00","0.00","154","1.10","156","0.00","1","0.0","1","0.000","0.008"
"11/1/22 3:00 PM","1015.3","73","47","52","72","8.8","67","67","67","86","63","64","0","","0.0","2","NE","67","69","69","72","0.00","0.00","160","1.15","167","0.00","1","0.0","1","0.000","0.008"
"11/1/22 3:05 PM","1015.3","73","47","51","72","8.8","68","68","67","86","63","65","0","","0.0","1","NE","68","69","69","73","0.00","0.00","175","1.25","178","0.00","1","0.0","1","0.000","0.009"
"11/1/22 3:10 PM","1015.3","73","47","52","72","8.8","68","68","68","85","63","65","1","NNE","0.1","5","NNE","68","69","69","74","0.00","0.00","188","1.35","193","0.00","1","0.0","1","0.000","0.010"
"11/1/22 3:15 PM","1015.2","73","47","52","72","8.8","68","68","68","84","63","64","2","NNE","0.2","7","NNE","68","69","69","73","0.00","0.00","168","1.20","172","0.00","1","0.0","1","0.000","0.010"
"11/1/22 3:20 PM","1015.2","73","47","52","72","8.8","68","68","68","84","63","65","1","NW","0.1","4","NW","68","69","69","73","0.00","0.00","161","1.15","165","0.00","1","0.0","1","0.000","0.010"
"11/1/22 3:25 PM","1015.2","73","47","52","72","8.8","68","68","68","84","63","65","2","NNE","0.2","5","NNE","68","69","69","73","0.00","0.00","169","1.21","176","0.00","1","0.0","1","0.000","0.011"
"11/1/22 3:30 PM","1015.4","73","47","52","72","8.8","68","68","68","83","63","64","2","NNE","0.2","7","NNE","68","69","69","72","0.00","0.00","115","0.82","158","0.00","1","0.0","1","0.000","0.011"
"11/1/22 3:35 PM","1015.5","73","47","52","72","8.8","68","68","68","83","63","64","2","NW","0.2","8","W","68","69","69","71","0.00","0.00","82","0.59","91","0.00","1","0.0","1","0.000","0.011"
"11/1/22 3:40 PM","1015.5","73","47","52","72","8.8","68","68","68","83","63","64","1","NNE","0.1","6","NW","68","69","69","71","0.00","0.00","101","0.72","125","0.00","0","0.0","0","0.000","0.010"
"11/1/22 3:45 PM","1015.4","73","47","52","72","8.8","68","68","68","84","63","65","0","","0.0","4","W","68","69","69","73","0.00","0.00","153","1.10","160","0.00","1","0.0","1","0.000","0.011"
"11/1/22 3:50 PM","1015.4","73","47","52","72","8.8","68","68","68","84","63","65","1","NNW","0.1","5","NW","68","69","69","73","0.00","0.00","129","0.92","163","0.00","1","0.0","1","0.000","0.011"
"11/1/22 3:55 PM","1015.6","73","47","52","72","8.8","68","68","68","83","63","64","1","NNE","0.1","7","NNE","68","69","69","71","0.00","0.00","74","0.53","90","0.00","0","0.0","0","0.000","0.011"
"11/1/22 4:00 PM","1015.6","73","47","52","72","8.8","68","68","68","83","63","64","1","N","0.1","5","N","68","69","69","70","0.00","0.00","69","0.49","72","0.00","0","0.0","0","0.000","0.010"
"11/1/22 4:05 PM","1015.7","73","47","52","72","8.8","68","68","68","83","63","64","1","NNW","0.1","5","NE","68","69","69","70","0.00","0.00","64","0.46","69","0.00","0","0.0","0","0.000","0.010"
"11/1/22 4:10 PM","1015.6","73","47","52","72","8.8","68","68","68","83","63","64","1","NNE","0.1","5","NW","68","69","69","71","0.00","0.00","97","0.70","120","0.00","0","0.0","0","0.000","0.010"
"11/1/22 4:15 PM","1015.7","73","47","52","72","8.8","68","68","68","83","63","64","2","NW","0.2","8","NW","68","69","69","72","0.00","0.00","115","0.82","121","0.00","0","0.0","0","0.000","0.010"
"11/1/22 4:20 PM","1015.8","73","47","52","72","8.8","68","68","68","82","62","64","2","NNE","0.2","10","N","68","69","69","71","0.00","0.00","76","0.54","93","0.00","0","0.0","0","0.000","0.010"
"11/1/22 4:25 PM","1015.9","73","47","52","72","8.8","68","68","68","82","62","64","2","NNE","0.2","8","N","68","69","69","69","0.00","0.00","43","0.31","47","0.00","0","0.0","0","0.000","0.010"
"11/1/22 4:30 PM","1016.0","73","47","52","72","8.8","68","68","68","81","62","64","2","N","0.2","10","N","68","69","69","70","0.00","0.00","59","0.42","62","0.00","0","0.0","0","0.000","0.009"
"11/1/22 4:35 PM","1015.9","73","47","52","72","8.8","68","68","68","81","62","63","2","NE","0.2","9","NNE","68","69","69","70","0.00","0.00","59","0.42","62","0.00","0","0.0","0","0.000","0.009"
"11/1/22 4:40 PM","1015.9","73","47","52","72","8.8","68","68","68","81","61","63","1","NE","0.1","4","NE","68","69","69","69","0.00","0.00","60","0.43","67","0.00","0","0.0","0","0.000","0.009"
"11/1/22 4:45 PM","1015.9","73","47","52","72","8.8","68","68","68","81","61","63","0","","0.0","3","NE","68","69","69","69","0.00","0.00","41","0.29","46","0.00","0","0.0","0","0.000","0.009"
"11/1/22 4:50 PM","1016.0","73","47","52","72","8.8","67","68","67","81","61","63","1","NE","0.1","4","NE","67","68","68","68","0.00","0.00","32","0.23","33","0.00","0","0.0","0","0.000","0.008"
"11/1/22 4:55 PM","1016.0","73","47","52","72","8.8","67","67","67","81","61","63","1","NNE","0.1","7","NNE","67","68","68","68","0.00","0.00","27","0.19","28","0.00","0","0.0","0","0.000","0.008"
"11/1/22 5:00 PM","1016.1","73","47","52","72","8.8","67","67","67","81","61","63","0","","0.0","2","NNE","67","68","68","68","0.00","0.00","26","0.19","26","0.00","0","0.0","0","0.000","0.008"
"11/1/22 5:05 PM","1016.1","73","47","52","72","8.8","67","67","67","81","61","63","0","","0.0","3","NNE","67","68","68","68","0.00","0.00","25","0.18","26","0.00","0","0.0","0","0.000","0.007"
"11/1/22 5:10 PM","1016.3","73","47","52","72","8.8","67","67","67","82","61","63","0","","0.0","2","NNE","67","68","68","68","0.00","0.00","23","0.16","23","0.00","0","0.0","0","0.000","0.007"
"11/1/22 5:15 PM","1016.2","73","47","52","72","8.8","67","67","67","82","61","63","0","","0.0","3","NNE","67","68","68","67","0.00","0.00","21","0.15","23","0.00","0","0.0","0","0.000","0.007"
"11/1/22 5:20 PM","1016.3","73","47","52","72","8.8","67","67","67","82","61","63","0","","0.0","2","NNE","67","68","68","67","0.00","0.00","16","0.11","19","0.00","0","0.0","0","0.000","0.007"
"11/1/22 5:25 PM","1016.2","73","47","52","72","8.8","67","67","67","82","61","63","0","","0.0","0","","67","68","68","67","0.00","0.00","12","0.09","12","0.00","0","0.0","0","0.000","0.006"
"11/1/22 5:30 PM","1016.3","73","47","52","72","8.8","67","67","67","83","61","63","0","","0.0","4","NNE","67","68","68","67","0.00","0.00","11","0.08","12","0.00","0","0.0","0","0.000","0.006"
"11/1/22 5:35 PM","1016.4","73","47","52","72","8.8","66","67","66","83","61","63","0","","0.0","2","NNE","66","67","67","66","0.00","0.00","9","0.06","11","0.00","0","0.0","0","0.000","0.005"
"11/1/22 5:40 PM","1016.5","73","47","52","72","8.8","66","67","66","83","61","63","0","","0.0","0","","66","67","67","66","0.00","0.00","7","0.05","9","0.00","0","0.0","0","0.000","0.005"
"11/1/22 5:45 PM","1016.5","73","47","52","72","8.8","66","66","66","83","61","63","0","","0.0","0","","66","67","67","65","0.00","0.00","5","0.04","7","0.00","0","0.0","0","0.000","0.005"
"11/1/22 5:50 PM","1016.6","73","47","52","72","8.8","66","66","66","84","61","63","0","","0.0","0","","66","67","67","65","0.00","0.00","3","0.02","5","0.00","0","0.0","0","0.000","0.004"
